Transketolase	6	farmaco_quimico	D08.811.913.200.825
Glomerular Mesangium	6	anatomia	A05.810.453.324.359.620.500,A05.810.453.736.520.620.500
Sacroiliitis	6	enfermedad	C05.550.114.854
Yellow Fever	6	enfermedad	C01.920.500.980,C01.920.852.875,C01.925.081.980,C01.925.782.350.250.980,C01.925.782.417.881,C02.081.980,C02.782.350.250.980,C02.782.417.881
Amidinotransferases	6	farmaco_quimico	D08.811.913.555.150
Penile Neoplasms	6	enfermedad	C04.588.945.440.715,C12.100.500.260.500,C12.100.500.494.591,C12.200.294.260.500,C12.200.294.494.591,C12.200.758.409.500,C12.294.260.500,C12.294.494.591,C12.758.409.500,C12.900.619.500
Bacillus anthracis	6	organismo	B03.300.390.400.158.218.151,B03.353.500.100.218.151,B03.510.100.100.218.151,B03.510.415.400.158.218.151,B03.510.460.410.158.218.151
Amazona	6	organismo	B01.050.150.900.248.710.672.050
Cholesterol Side-Chain Cleavage Enzyme	6	farmaco_quimico	D08.244.453.484.250,D08.244.453.915.212,D08.811.682.690.708.170.425.250,D08.811.682.690.708.170.915.212,D08.811.682.690.708.783.212,D12.776.422.220.453.484.250,D12.776.422.220.453.915.212
Prostaglandins F	6	farmaco_quimico	D10.251.355.255.100.637.400,D10.251.355.255.550.400,D23.469.050.175.725.400,D23.469.050.175.725.790
Cytophagocytosis	6	fisiologia	G04.165.249,G04.299.345.249,G04.299.482.350.545,G04.417.350.545,G09.188.124.780.500,G09.188.665.500,G12.425.899.500,G12.450.564.809.500,G12.688.500
Grenada	6	ruido	Z01.107.084.900.362,Z01.639.880.362
Guided Tissue Regeneration, Periodontal	6	procedimiento	E04.617.300.500,E04.680.300.500,E06.645.410,E06.721.485
Leiomyoma	6	enfermedad	C04.557.450.590.450
Transcranial Magnetic Stimulation	6	procedimiento	E02.621.820
Hydrops Fetalis	6	enfermedad	C12.050.703.277.060.480,C13.703.277.060.480,C15.378.295.480,C15.378.420.826.100.350,C16.300.060.480,C16.320.365.826.100.350,C20.306.480,C23.888.277.395
Sacroiliac Joint	6	anatomia	A02.835.583.707
Anterior Cruciate Ligament Reconstruction	6	procedimiento	E02.718.050,E04.555.085,E04.555.110.026,E04.617.101.026,E04.680.101.026
Hernia, Diaphragmatic	6	enfermedad	C23.300.707.500,C23.300.707.960.500
Heart Conduction System	6	anatomia	A07.541.409
Lymphocytic Choriomeningitis	6	enfermedad	C01.207.245.500.500,C01.925.182.550.500,C01.925.782.082.580,C02.182.550.500,C02.587.580,C02.782.082.580,C10.228.228.210.500.500,C10.228.228.245.500.500,C10.228.228.507.700.500,C10.228.614.400.500,C10.586.625.400.500
Ascaridida Infections	6	enfermedad	C01.610.335.508.700.100,C03.335.508.700.100
Acrodermatitis	6	enfermedad	C16.131.831.066,C17.800.174.100,C17.800.804.066
Markov Chains	6	ruido	E05.318.740.600.500,E05.318.740.996.500,G17.830.500,N05.715.360.750.625.500,N05.715.360.750.770.500,N06.850.520.830.600.500,N06.850.520.830.996.500
Rhabdoviridae Infections	6	enfermedad	C01.925.782.580.830,C02.782.580.830
Iridoids	6	farmaco_quimico	D02.455.426.392.368.450.675.500,D02.455.849.575.188.500,D02.455.849.575.500,D03.383.663.491,D03.830.491
Schistosomiasis japonica	6	enfermedad	C01.610.335.865.859.521,C01.920.922.521,C03.335.865.859.521
Yersinia	6	organismo	B03.440.450.425.900,B03.660.250.150.950
Cardiovascular Agents	6	farmaco_quimico	D27.505.954.411
Bacteriophages	6	organismo	B04.123
Anoplura	6	organismo	B01.050.500.131.617.690.060
Advanced Oxidation Protein Products	6	farmaco_quimico	D12.776.643.249,D12.776.794.249
Self Expandable Metallic Stents	6	procedimiento	E07.695.750.750
Taq Polymerase	6	farmaco_quimico	D08.811.913.696.445.308.300.875
Erythrocytes, Abnormal	6	anatomia	A11.118.290.330,A11.443.240.330,A15.145.229.334.330
Two-Hybrid System Techniques	6	ruido	E05.393.220.870,E05.393.525.870,E05.601.690.650,E05.601.870
Erythropoiesis	6	fisiologia	G04.152.825.414,G04.299.151.825.414,G09.188.124.544.414,G09.188.343.414
Pancreatic Diseases	6	enfermedad	C06.689
Indian Ocean Islands	6	ruido	Z01.639.520
Yersinia enterocolitica	6	organismo	B03.440.450.425.900.300,B03.660.250.150.950.160
Gases	6	farmaco_quimico	D01.362
Rickettsiales	6	organismo	B03.440.664,B03.660.050.783
Rose Bengal	6	farmaco_quimico	D02.455.426.779.347.700,D03.494.953.275.700,D03.633.300.953.275.700,D04.711.347.700
Ankle Injuries	6	enfermedad	C26.558.100
Gonadal Dysgenesis, 46,XY	6	enfermedad	C12.050.351.875.253.096.687,C12.050.351.875.253.309.388,C12.200.706.316.096.687,C12.200.706.316.309.388,C12.706.316.096.687,C12.706.316.309.388,C12.800.316.096.687,C12.800.316.309.388,C13.351.875.253.096.687,C13.351.875.253.309.388,C16.131.939.316.096.687,C16.131.939.316.309.388,C19.391.119.096.687,C19.391.119.309.388
Protein Engineering	6	ruido	E05.393.420.601
Adenoma, Liver Cell	6	enfermedad	C04.557.470.035.120,C04.588.274.623.040,C06.301.623.040,C06.552.697.040
Surgical Wound	6	enfermedad	C26.859
Thyrotropin-Releasing Hormone	6	farmaco_quimico	D06.472.699.327.740.880,D12.644.400.400.740.880,D12.644.456.837,D12.644.548.365.740.880,D12.776.631.650.405.740.880,D12.776.631.650.810,D12.776.641.650.405.740.880,D12.776.641.650.810
Metacarpal Bones	6	anatomia	A02.835.232.087.319.550
Carotid Body Tumor	6	enfermedad	C04.557.465.625.650.700.705.220,C04.557.580.625.650.700.705.220
Gene Silencing	6	otro	G05.308.203.374,G05.355.315.203.374
Preoperative Care	6	procedimiento	E02.760.731.775,E02.760.795,E04.604.750,N02.421.585.722.775,N02.421.585.795
Y Chromosome	6	anatomia	A11.284.187.865.983,G05.360.162.865.983
Corneal Stroma	6	anatomia	A09.371.060.217.228
Amides	6	farmaco_quimico	D02.065
Central Nervous System Helminthiasis	6	enfermedad	C01.207.205.250,C01.610.105.250,C03.105.250,C10.228.228.205.250
Tropical Climate	6	ruido	G16.500.275.071.600,N06.230.300.100.250.600
Microscopy, Polarization	6	procedimiento	E01.370.350.515.624,E05.595.624
Zinc Finger E-box Binding Homeobox 2	6	farmaco_quimico	D12.776.260.400.883,D12.776.260.703.700,D12.776.930.780.918
Trichosporon	6	organismo	B01.300.381.940,B01.300.930.930
Carvedilol	6	farmaco_quimico	D02.033.100.624.151,D02.033.755.624.151,D02.092.063.624.151,D03.633.100.473.144.125,D03.633.300.148.125
Relaxin	6	farmaco_quimico	D06.472.334.734.769,D06.472.699.715,D12.644.548.762
Lagomorpha	6	organismo	B01.050.150.900.649.313.968,B01.050.150.900.649.521
Leukemia, B-Cell	6	enfermedad	C04.557.337.428.080,C15.378.508.428.080,C15.604.515.560.080,C20.683.515.528.080
Thioguanine	6	farmaco_quimico	D03.438.759.854,D03.633.100.759.854
Microspheres	6	procedimiento	E07.565
Lymphocytic choriomeningitis virus	6	organismo	B04.820.057.070.100.550,B04.820.480.500.070.100.550,B04.909.777.080.070.100.550
Receptors, GABA	6	farmaco_quimico	D12.776.543.750.720.200.300
Absorbable Implants	6	procedimiento	E07.695.025
Trophozoites	6	anatomia	A11.870.740.900,B05.500.950,B05.775.740.900,G07.345.500.550.500.950,G07.700.320.500.550.500.950
Muscle Cramp	6	enfermedad	C05.651.475,C10.597.613.500,C23.888.592.608.500
Leukopoiesis	6	fisiologia	G04.152.825.597,G04.299.151.825.597,G09.188.124.544.597,G09.188.343.597
Capsules	6	farmaco_quimico	D26.255.150
Environmental Health	6	ruido	H02.229
Salmonella arizonae	6	organismo	B03.440.450.425.800.100,B03.660.250.150.710.050
Subcutaneous Emphysema	6	enfermedad	C23.550.325.500
Polysomnography	6	procedimiento	E01.370.520.625
Cytochrome P450 Family 2	6	farmaco_quimico	D08.244.453.491,D08.811.682.690.708.170.450,D12.776.422.220.453.491
Rad51 Recombinase	6	farmaco_quimico	D08.811.739.650.500,D12.776.260.695,D12.776.313.968
Cystatin C	6	farmaco_quimico	D12.776.215.300
Methyltransferases	6	farmaco_quimico	D08.811.913.555.500
Emergency Treatment	6	procedimiento	E02.365
Acanthocytes	6	anatomia	A11.118.290.330.100,A11.443.240.330.100,A15.145.229.334.330.100
Thyroid Cancer, Papillary	6	enfermedad	C04.557.470.200.025.085.612,C04.588.322.894.400,C04.588.443.915.400,C19.344.894.400,C19.874.788.400
Light Coagulation	6	procedimiento	E02.520.745,E04.350.750,E04.540.630
Mitoxantrone	6	farmaco_quimico	D02.455.426.559.847.117.159.500,D02.455.426.559.847.117.380.625.500,D02.806.100.500,D04.615.117.159.500,D04.615.125.380.625.500
Hedgehog Proteins	6	farmaco_quimico	D12.644.276.671,D12.776.467.671,D23.529.671
Restraint, Physical	6	procedimiento	E02.085.700,E05.472.760
Sphingomyelins	6	farmaco_quimico	D09.400.410.420.525.870,D10.390.470.675.870,D10.570.755.893,D10.570.877.360.612.870
Endoplasmic Reticulum	6	anatomia	A11.284.430.214.190.875.248
Luxembourg	6	ruido	Z01.542.550
Vanadates	6	farmaco_quimico	D01.248.497.158.952,D01.960.960
Calcitriol	6	farmaco_quimico	D04.210.500.247.222.159.478.387.300,D04.210.500.247.808.146.478.387.300,D04.210.500.812.768.196.478.387.300,D04.808.247.222.159.478.387.300,D04.808.247.808.146.478.387.300,D04.808.812.768.196.478.387.300,D10.570.938.146.478.387.300
Stress, Mechanical	6	ruido	G01.374.676.830,G01.374.835,G01.595.540.830
Infusions, Intravenous	6	procedimiento	E02.319.267.082.500,E02.319.267.510.590
Gonadoblastoma	6	enfermedad	C04.557.465.420,C04.557.475.395,C12.050.351.875.253.096.687.500,C12.050.351.875.253.309.388.500,C12.200.706.316.096.687.500,C12.200.706.316.309.388.500,C12.706.316.096.687.500,C12.706.316.309.388.500,C12.800.316.096.687.500,C12.800.316.309.388.500,C13.351.875.253.096.687.500,C13.351.875.253.309.388.500,C16.131.939.316.096.687.500,C16.131.939.316.309.388.500,C19.391.119.096.687.500,C19.391.119.309.388.500
Cytoprotection	6	fisiologia	G07.690.773.500,G07.690.812.195,G07.700.680.195
Elbow Injuries	6	enfermedad	C26.088.134
Polyethylene	6	farmaco_quimico	D02.455.326.271.665.550.500,D05.750.716.507.500,D25.720.716.507.500,J01.637.051.720.716.507.500
Electromyography	6	procedimiento	E01.370.405.255,E01.370.530.255
Anthrax	6	enfermedad	C01.150.252.410.090.072,C01.252.410.090.072
HSP47 Heat-Shock Proteins	6	farmaco_quimico	D09.400.430.870,D12.644.861.350,D12.644.861.418,D12.776.395.420,D12.776.580.216.295,D12.776.872.350,D12.776.872.418
Moles	6	organismo	B01.050.150.900.649.313.961.450,B01.050.150.900.649.473.450
Vaginal Neoplasms	6	enfermedad	C04.588.945.418.955,C12.050.351.500.894.834,C12.050.351.937.418.937,C12.100.250.894.834,C12.900.418.937,C13.351.500.894.834,C13.351.937.418.937
Intradermal Tests	6	procedimiento	E01.370.225.812.871.300,E05.200.812.871.300,E05.478.594.890.300
Digoxin	6	farmaco_quimico	D04.210.500.155.580.130.500.436,D04.210.500.155.580.130.688,D04.808.155.160.349,D04.808.155.580.130.500.436,D04.808.155.580.130.688,D09.408.180.261.436
Microcephaly	6	enfermedad	C05.660.207.620,C10.500.507.400.500,C16.131.621.207.620,C16.131.666.507.400.500
Linoleic Acid	6	farmaco_quimico	D10.251.355.310.515.500,D10.251.355.343.500.500
Metatarsal Bones	6	anatomia	A02.835.232.043.300.492
TRPM Cation Channels	6	farmaco_quimico	D12.776.157.530.400.901.555,D12.776.543.585.400.901.555
Auricularia	6	organismo	B01.300.179.105
Breast Neoplasms, Male	6	enfermedad	C04.588.180.260,C17.800.090.500.260
Adenomatous Polyposis Coli Protein	6	farmaco_quimico	D05.500.117.249,D12.776.220.040,D12.776.476.081.249,D12.776.624.776.010,D12.776.624.776.049
Diagnosis	6	procedimiento	E01
Familial Hypophosphatemic Rickets	6	enfermedad	C05.116.198.816.875.500,C12.050.351.968.419.815.647.500,C12.200.777.419.815.647.500,C12.777.419.815.647.500,C12.950.419.815.647.500,C13.351.968.419.815.647.500,C16.320.565.618.544.500,C16.320.565.861.647.500,C16.320.831.647.500,C18.452.104.816.875.500,C18.452.174.845.875.500,C18.452.648.618.544.500,C18.452.648.861.647.500,C18.452.750.400.500.500,C18.452.750.400.750.500,C18.654.521.500.133.770.734.875.500
Aspartic Acid Endopeptidases	6	farmaco_quimico	D08.811.277.656.074.500,D08.811.277.656.300.048
Dopamine	6	farmaco_quimico	D02.092.211.215.311.342,D02.092.211.215.406,D02.092.311.342,D02.455.426.559.389.657.166.175.342
Portasystemic Shunt, Surgical	6	procedimiento	E04.035.760,E04.100.814.868.937
Mammaglobin B	6	farmaco_quimico	D12.776.861.260
Azo Compounds	6	farmaco_quimico	D02.172
Iris	6	anatomia	A09.371.060.450,A09.371.894.513
Ependymoma	6	enfermedad	C04.557.465.625.600.380.290,C04.557.470.670.380.290,C04.557.580.625.600.380.290
Osteogenesis Imperfecta	6	enfermedad	C05.116.099.708.685,C16.320.737,C17.300.200.540
Amino Acid Transport Systems, Basic	6	farmaco_quimico	D12.776.157.530.200.374,D12.776.543.585.200.374
Starch	6	farmaco_quimico	D05.750.078.562.855,D09.301.915,D09.698.365.855
Centromere	6	anatomia	A11.284.430.106.279.345.190.160.165,G05.360.160.165
Basement Membrane	6	anatomia	A10.272.220,A10.615.179,A11.284.295.310.070
Factor IX	6	farmaco_quimico	D08.622.355,D12.776.124.125.375,D12.776.811.243.355,D23.119.375
Loss of Function Mutation	6	otro	G05.365.590.538
DNA-Cytosine Methylases	6	farmaco_quimico	D08.811.913.555.500.350.100
Progesterone Reductase	6	farmaco_quimico	D08.811.682.047.436.350.700,D08.811.682.047.820.500
Transplants	6	anatomia	A01.941
Secretome	6	anatomia	A12.895,G03.500.500
Neuronavigation	6	procedimiento	E01.158.600.339,E01.370.350.350.349,E04.525.800.324,E04.749.250,E05.873.249
Heat-Shock Proteins	6	farmaco_quimico	D12.776.580.216
Radiculopathy	6	enfermedad	C10.668.829.820
Epilepsy, Temporal Lobe	6	enfermedad	C10.228.140.490.360.290,C10.228.140.490.493.375
Ear Neoplasms	6	enfermedad	C04.588.443.665.312,C09.218.334,C09.647.312
Ultrasonic Therapy	6	procedimiento	E02.565.280.945,E02.779.496.280.945
Vertebrates	6	organismo	B01.050.150.900
Sciatic Neuropathy	6	enfermedad	C10.668.829.500.675
Levofloxacin	6	farmaco_quimico	D03.438.810.835.322.500.500,D03.633.100.810.835.322.500.500,D03.633.100.810.835.830.250.500.500
Peripheral Nervous System Diseases	6	enfermedad	C10.668.829
Uveitis	6	enfermedad	C11.941.879
RNA, Small Cytoplasmic	6	farmaco_quimico	D13.444.735.790.552.750
Interleukin-21	6	farmaco_quimico	D12.644.276.374.465.027,D12.776.467.374.465.027,D23.529.374.465.162
Sex Cord-Gonadal Stromal Tumors	6	enfermedad	C04.557.475.750
Genes, Lethal	6	otro	G05.360.340.024.340.350
Peritoneum	6	anatomia	A01.923.047.025.600,A10.615.789.596
Sciatic Nerve	6	anatomia	A08.800.800.720.450.760
Otitis Media, Suppurative	6	enfermedad	C01.539.830.694,C01.830.694,C09.218.705.663.680
DNA Replication	6	ruido	G02.111.087.222,G02.111.225,G02.149.115.222,G05.226,G05.355.200
Talus	6	anatomia	A02.835.232.043.300.710.780
Sulfonylurea Receptors	6	farmaco_quimico	D12.776.157.530.400.600.450.550.500,D12.776.157.530.400.600.450.775,D12.776.543.550.425.750.450.550.500,D12.776.543.550.450.750.450.550.500,D12.776.543.585.100.805,D12.776.543.585.400.750.450.550.500,D12.776.827.775
Emigrants and Immigrants	6	ruido	M01.189
Gastrointestinal Agents	6	farmaco_quimico	D27.505.954.483
Nonprescription Drugs	6	farmaco_quimico	D26.530
Corpus Callosum	6	anatomia	A08.186.211.200.885.800.750,A08.186.211.730.885.390.750
Blood Viscosity	6	fisiologia	G09.188.370.124,G09.330.380.630.110
Bronchi	6	anatomia	A04.411.125
Urokinase-Type Plasminogen Activator	6	farmaco_quimico	D08.811.277.656.300.760.910,D08.811.277.656.959.350.910,D12.776.124.125.662.884
Mediastinal Emphysema	6	enfermedad	C08.846.187.290,C23.550.325.250
Tetracyclines	6	farmaco_quimico	D02.455.426.559.847.562.900,D04.615.562.900
Iron Regulatory Protein 2	6	farmaco_quimico	D08.811.520.241.300.050.750,D12.776.157.427.374.375.961,D12.776.157.725.437,D12.776.494.750,D12.776.556.579.374.375.962,D12.776.664.962.437
Nuclear Receptor Subfamily 1, Group F, Member 1	6	farmaco_quimico	D12.776.189.437,D12.776.260.643.100,D12.776.260.698.209.100,D12.776.476.156.437,D12.776.826.209.100,D12.776.930.669.209.100
Peptidyl-Dipeptidase A	6	farmaco_quimico	D08.811.277.656.350.350.687,D23.050.301.264.035.585,D23.101.100.110.585
Classification Algorithms	6	ruido	G17.035.485,G17.035.672.279,L01.224.050.570,L01.224.050.726.315
Clinical Enzyme Tests	6	procedimiento	E01.370.225.124.200,E05.196.427.200,E05.200.124.200
Upper Extremity	6	anatomia	A01.378.800
Caliciviridae	6	organismo	B04.820.095,B04.820.578.298,B04.909.777.162
Guanine	5	farmaco_quimico	D03.438.759.758.399.454,D03.633.100.759.758.399.454
Oral Sprays	5	farmaco_quimico	D20.280.055.750,D26.255.165.055.527
Anesthetics, General	5	farmaco_quimico	D27.505.696.277.100.035,D27.505.954.427.210.100.035
Nucleoside-Triphosphatase	5	farmaco_quimico	D08.811.277.040.465
Hemagglutination	5	fisiologia	G02.111.026.500,G02.111.087.026.500,G02.149.115.026.500,G12.122.100.200,G12.425.143.100.200
Phosphines	5	farmaco_quimico	D01.695.525,D02.705.621
Airway Management	5	procedimiento	E02.041
Spinal Canal	5	anatomia	A02.835.232.834.803
Reading	5	ruido	L01.143.506.423.557,L01.559.423.557
Cytokine Release Syndrome	5	enfermedad	C23.550.470.790.250,C23.550.835.900.356
Chordoma	5	enfermedad	C04.557.465.220
Anisocoria	5	enfermedad	C10.597.690.150,C11.710.090,C23.888.592.708.150
Adenine	5	farmaco_quimico	D03.438.759.138,D03.633.100.759.138
Selenoprotein P	5	farmaco_quimico	D12.776.864.124
Plasmodium falciparum	5	organismo	B01.043.075.380.611.561
Vaccine Efficacy	5	ruido	E05.952.500
Brachial Artery	5	anatomia	A07.015.114.139,A07.231.114.139
Alabama	5	ruido	Z01.107.567.875.075.100,Z01.107.567.875.750.100
Virus Assembly	5	otro	G06.590.875.780.950,G06.920.875.780.950,G06.920.925.950
Catheters	5	procedimiento	E07.132
Flavivirus	5	organismo	B04.820.250.350,B04.820.578.344.350,B04.909.777.310.350
Military Personnel	5	ruido	M01.526.625
Autonomic Nervous System Diseases	5	enfermedad	C10.177
Hepatitis A Virus Cellular Receptor 1	5	farmaco_quimico	D09.400.430.890.469,D12.776.395.550.469,D12.776.543.550.435,D12.776.543.750.830.187,D23.050.301.264.035.320,D23.101.100.110.320
F2-Isoprostanes	5	farmaco_quimico	D10.251.355.255.100.375.500,D10.251.355.310.166.775.500,D10.251.355.411.500
Hepacivirus	5	organismo	B04.450.380,B04.450.410,B04.820.250.475,B04.820.578.344.475,B04.909.777.310.475
Inositol	5	farmaco_quimico	D02.033.800.519,D09.853.519
Diazepam	5	farmaco_quimico	D03.438.079.080.070.216,D03.633.100.079.080.070.216
Myopathies, Structural, Congenital	5	enfermedad	C05.651.575,C10.668.491.550
Complement C3	5	farmaco_quimico	D12.776.124.050.140,D12.776.124.486.274.250
Pituitary Diseases	5	enfermedad	C10.228.140.617.738,C19.700
RNA Splicing Factors	5	farmaco_quimico	D12.776.157.725.829,D12.776.664.962.829
Malaria, Vivax	5	enfermedad	C01.610.752.530.700,C01.920.852.750.700,C01.920.875.700,C03.752.530.700
Ribonucleoprotein, U2 Small Nuclear	5	farmaco_quimico	D12.776.157.725.500.875.605,D12.776.157.725.829.344,D12.776.664.962.500.875.605,D12.776.664.962.829.344
Body Fluids	5	anatomia	A12.207
Myasthenic Syndromes, Congenital	5	enfermedad	C10.668.758.800,C16.320.590
Dalteparin	5	farmaco_quimico	D09.698.373.400.300.150
Genes, sry	5	otro	G05.360.340.024.340.450
Alberta	5	ruido	Z01.107.567.176.064
Ischemia	5	enfermedad	C23.550.513
NAV1.6 Voltage-Gated Sodium Channel	5	farmaco_quimico	D12.776.157.530.400.875.750.600,D12.776.543.550.425.875.750.600,D12.776.543.550.450.875.750.600,D12.776.543.585.400.875.750.600,D12.776.631.960.600,D12.776.641.960.600
Keratoderma, Palmoplantar	5	enfermedad	C16.320.850.475,C17.800.428.435,C17.800.827.475
Indians, North American	5	ruido	M01.270.968.500.600,M01.686.477.250.600,M01.686.508.150.600
Cerebral Amyloid Angiopathy	5	enfermedad	C10.228.140.300.510.200.200,C14.907.253.560.200.200,C18.452.845.500.100
Chrysosporium	5	organismo	B01.300.381.170
Chemokines, CXC	5	farmaco_quimico	D12.644.276.374.200.120,D12.776.467.374.200.120,D23.125.300.120,D23.469.200.120,D23.529.374.200.120
Horner Syndrome	5	enfermedad	C10.177.350,C10.228.140.232.750,C10.597.690.362.500,C11.710.528.500,C23.888.592.708.362.500
Agammaglobulinaemia Tyrosine Kinase	5	farmaco_quimico	D08.811.913.696.620.682.725.025,D12.776.476.568.025
Crows	5	organismo	B01.050.150.900.248.620.750.150
G(M1) Ganglioside	5	farmaco_quimico	D09.400.410.420.025.475.390,D10.390.470.025.475.390,D10.570.877.360.025.475.390
Orientia tsutsugamushi	5	organismo	B03.440.647.650.550,B03.660.050.765.650.600,B03.660.050.783.875.650.450.500,B03.660.050.783.875.650.600
Sequestosome-1 Protein	5	farmaco_quimico	D12.644.360.024.329,D12.776.094.750,D12.776.157.057.160,D12.776.476.024.422
Food Parasitology	5	ruido	H01.158.273.688.500,J01.576.423.850.730.500.249.650,N06.850.460.400.650,N06.850.601.500.249.650
Arthrodermataceae	5	organismo	B01.300.107.650.080
Encephalitis Viruses, Japanese	5	organismo	B04.820.230.475,B04.820.250.350.300,B04.820.578.344.350.300,B04.909.777.270.475,B04.909.777.310.350.300
Sevoflurane	5	farmaco_quimico	D02.355.601.810,D02.455.526.510.717,D02.455.526.510.788
Hepatitis C, Chronic	5	enfermedad	C01.221.250.750.120,C01.925.440.440.120,C01.925.782.350.350.120,C02.440.440.120,C02.782.350.350.120,C06.552.380.350.120,C06.552.380.705.440.120,C23.550.291.500.477.750
Brain Infarction	5	enfermedad	C10.228.140.300.150.477,C10.228.140.300.775.200,C14.907.253.092.477,C14.907.253.855.200,C23.550.513.355.250,C23.550.717.489.250
DNA Viruses	5	organismo	B04.280,B04.909.204
Myokymia	5	enfermedad	C10.597.613.650,C23.888.592.608.650
Dicarboxylic Acids	5	farmaco_quimico	D02.241.081.337
Therapeutic Equivalency	5	fisiologia	G03.787.559,G07.690.725.898
Vagina	5	anatomia	A05.360.319.779
Connexin 30	5	farmaco_quimico	D12.776.543.585.250.150
Serine-Arginine Splicing Factors	5	farmaco_quimico	D12.776.157.725.829.500,D12.776.157.725.844,D12.776.664.962.829.500,D12.776.664.962.844
Metoclopramide	5	farmaco_quimico	D02.065.277.573,D02.241.223.100.050.500.647,D02.241.223.100.100.510,D02.241.223.100.200.750,D02.241.223.100.300.350.625,D02.241.511.390.350.625,D02.455.426.559.389.127.020.937.647,D02.455.426.559.389.127.085.510,D02.455.426.559.389.127.250.750,D02.455.426.559.389.127.281.350.625,D02.455.426.559.389.657.654.638.625
Exodeoxyribonucleases	5	farmaco_quimico	D08.811.277.352.335.375,D08.811.277.352.365.290
Chylothorax	5	enfermedad	C08.528.142
Myxoma	5	enfermedad	C04.557.450.565.550
Synaptophysin	5	farmaco_quimico	D12.776.543.488.875,D12.776.543.990.840,D12.776.631.800,D12.776.641.800,D23.101.140.800,D23.101.840.800
Plasmodium vivax	5	organismo	B01.043.075.380.611.761
Dexmedetomidine	5	farmaco_quimico	D03.383.129.308.245
Refugees	5	ruido	M01.755
Dental Plaque Index	5	procedimiento	E05.318.308.250.300.300,E05.318.308.980.438.300.300,E06.208.250,L01.280.960.500.300.300,N05.715.360.300.375.300.325,N05.715.360.300.800.438.300.325,N06.850.520.308.250.300.300,N06.850.520.308.980.438.300.300,N06.890.160.090
Myoepithelioma	5	enfermedad	C04.557.435.585
United Nations	5	ruido	N03.540.514.718
Vascular Neoplasms	5	enfermedad	C04.588.839.750,C14.907.936
Hepadnaviridae Infections	5	enfermedad	C01.925.256.430,C02.256.430
Beauveria	5	organismo	B01.300.107.501.100,B01.300.381.103
Ankylosis	5	enfermedad	C05.550.069
Sneezing	5	enfermedad	C23.888.852.889,G09.772.770.820,G09.772.832
Molecular Structure	5	ruido	G02.111.570,G02.466,G02.575,G02.842.575
Cachexia	5	enfermedad	C23.888.144.243.963.250,C23.888.144.243.963.500.500,C23.888.144.828.250
Civil Defense	5	ruido	I01.451.227
Pyroptosis	5	fisiologia	G04.146.160.530,G04.146.954.035.530,G04.299.139.160.530
Preliminary Data	5	ruido	E05.318.308.763,N05.715.360.300.638,N06.850.520.308.763
Deltainfluenzavirus	5	organismo	B04.820.480.968.430
Malaria, Falciparum	5	enfermedad	C01.610.752.530.650,C01.920.852.750.650,C01.920.875.650,C03.752.530.650
Interferon alpha-2	5	farmaco_quimico	D12.644.276.374.440.890.250.500,D12.776.467.374.440.890.250.500,D23.529.374.440.890.250.500
Immunosorbent Techniques	5	ruido	E05.478.566.380,E05.601.470.380,E05.601.495.380
GABA Antagonists	5	farmaco_quimico	D27.505.519.625.240.300,D27.505.696.577.240.300
Clonal Evolution	5	fisiologia	G04.299.350,G04.375,G05.158,G05.355.123
Receptors, LDL	5	farmaco_quimico	D12.776.543.750.710.450
Kidney Pelvis	5	anatomia	A05.810.453.537
Paraganglioma, Extra-Adrenal	5	enfermedad	C04.557.465.625.650.700.705,C04.557.580.625.650.700.705
Pooled Testing	5	procedimiento	E01.370.225.948,E01.370.500.790
Thrombocytosis	5	enfermedad	C15.378.140.860,C15.378.190.636.860
Massachusetts	5	ruido	Z01.107.567.875.550.510
RNA Recognition Motif Proteins	5	farmaco_quimico	D12.776.157.725.813,D12.776.664.962.813
Food Intolerance	5	enfermedad	C23.888.821.387
Mitochondrial Proton-Translocating ATPases	5	farmaco_quimico	D08.811.277.040.025.325.750,D08.811.600.250.781,D08.811.913.696.650.150.500.750,D12.776.157.530.450.250.875.500.750,D12.776.543.277.781,D12.776.543.585.450.250.875.500.750,D12.776.543.585.475.625,D12.776.575.750.625
Intubation, Intratracheal	5	procedimiento	E02.041.500,E02.585.578,E05.497.578
Unconsciousness	5	enfermedad	C10.597.606.358.800,C23.888.592.604.359.800
Mushroom Poisoning	5	enfermedad	C25.723.415.551,C25.723.680.551
Polyradiculopathy	5	enfermedad	C10.668.829.800.750.700
Lactates	5	farmaco_quimico	D02.241.511.459
Excitatory Amino Acid Antagonists	5	farmaco_quimico	D27.505.519.625.190.300,D27.505.696.577.190.300
Dioctophymatoidea	5	organismo	B01.050.500.500.294.100.275.200
Drug Interactions	5	fisiologia	G07.690.773.968,G07.690.812.240,G07.700.680.240
Protein Tyrosine Phosphatases	5	farmaco_quimico	D08.811.277.352.650.775,D12.776.476.564
Angiotensin II	5	farmaco_quimico	D06.472.699.094.078,D12.644.400.070.078,D12.644.456.073.041,D12.644.548.058.078,D12.776.631.650.070.078,D12.776.641.650.070.078,D23.469.050.050.050
Headache	5	enfermedad	C10.597.617.470,C23.888.592.612.441,C23.888.646.487,F02.830.816.444.441,G11.561.790.444.473
Glottis	5	anatomia	A04.329.364
Temporomandibular Joint Disorders	5	enfermedad	C05.500.607.221.897,C05.550.905,C05.651.243.897,C07.320.610.291.897,C07.678
